State,Year,Quarter,Transaction_type,transaction_count,Transaction_amount,S.no
himachal-pradesh,2021,2,Others,28918,19788385.41,1270
himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923,1271
himachal-pradesh,2021,3,Merchant payments,4198808,3524434950,1272
himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802737,1273
himachal-pradesh,2021,3,Financial Services,14497,22805774.6,1274
himachal-pradesh,2021,3,Others,36303,23834687.16,1275
himachal-pradesh,2021,4,Merchant payments,6062931,5228613147,1276
himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394325,1277
himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824362,1278
himachal-pradesh,2021,4,Financial Services,18198,24809740.71,1279
himachal-pradesh,2021,4,Others,50971,35578926.75,1280
himachal-pradesh,2022,1,Merchant payments,7030946,5558905678,1281
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901,1282
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960687,1283
himachal-pradesh,2022,1,Financial Services,19314,24442138.15,1284
himachal-pradesh,2022,1,Others,47319,31862035.71,1285
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368,1286
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318,1287
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243,1288
himachal-pradesh,2022,2,Financial Services,16901,20627276.08,1289
himachal-pradesh,2022,2,Others,52564,30257752.66,1290
himachal-pradesh,2022,3,Merchant payments,12686960,8511266153,1291
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316,1292
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740,1293
himachal-pradesh,2022,3,Financial Services,21293,22686931.87,1294
himachal-pradesh,2022,3,Others,42669,26764547.14,1295
himachal-pradesh,2022,4,Merchant payments,15297492,10280295884,1296
himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346092,1297
himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524,1298
himachal-pradesh,2022,4,Financial Services,24342,31775337.44,1299
himachal-pradesh,2022,4,Others,41455,27387394.98,1300
india,2018,1,Recharge & bill payments,72550406,14472713559,1301
india,2018,1,Peer-to-peer payments,46982705,1.47E+11,1302
india,2018,1,Merchant payments,5368669,4656678915,1303
india,2018,1,Financial Services,3762820,815853105.1,1304
india,2018,1,Others,5761576,4643217301,1305
india,2018,2,Recharge & bill payments,92033715,24351225616,1306
india,2018,2,Peer-to-peer payments,74558816,2.65E+11,1307
india,2018,2,Merchant payments,10613941,9052859939,1308
india,2018,2,Financial Services,5186569,1176991419,1309
india,2018,2,Others,4973199,5027454207,1310
india,2018,3,Peer-to-peer payments,202021587,4.26E+11,1311
india,2018,3,Recharge & bill payments,102290514,31364311860,1312
india,2018,3,Merchant payments,25175938,12433150985,1313
india,2018,3,Financial Services,6218596,891447809.4,1314
india,2018,3,Others,5594554,4449556278,1315
india,2018,4,Peer-to-peer payments,200235002,5.95E+11,1316
india,2018,4,Recharge & bill payments,131917248,39578607327,1317
india,2018,4,Merchant payments,71498510,30497289208,1318
india,2018,4,Financial Services,5216165,868584631.6,1319
india,2018,4,Others,8246415,5802659774,1320
india,2019,1,Peer-to-peer payments,404841331,8.88E+11,1321
india,2019,1,Recharge & bill payments,180504739,55473071029,1322
india,2019,1,Merchant payments,110496541,40575915113,1323
india,2019,1,Financial Services,4627353,603852042,1324
india,2019,1,Others,8526177,5484252455,1325
india,2019,2,Peer-to-peer payments,384711008,1.20E+12,1326
india,2019,2,Recharge & bill payments,209898072,76865848587,1327
india,2019,2,Merchant payments,206467182,73415840740,1328
india,2019,2,Financial Services,2650384,545329308.1,1329
india,2019,2,Others,11656557,6969423864,1330
india,2019,3,Peer-to-peer payments,461911865,1.44E+12,1331
india,2019,3,Merchant payments,376320628,1.23E+11,1332
india,2019,3,Recharge & bill payments,240103872,1.02E+11,1333
india,2019,3,Financial Services,2870292,617120839.9,1334
india,2019,3,Others,13804992,6705143104,1335
india,2019,4,Peer-to-peer payments,703497002,1.96E+12,1336
india,2019,4,Merchant payments,456578271,1.74E+11,1337
india,2019,4,Recharge & bill payments,285310032,1.16E+11,1338
india,2019,4,Financial Services,2476840,551204225.4,1339
india,2019,4,Others,12583379,4811822510,1340
india,2020,1,Peer-to-peer payments,693998661,2.32E+12,1341
india,2020,1,Merchant payments,566355270,2.31E+11,1342
india,2020,1,Recharge & bill payments,351300991,1.40E+11,1343
india,2020,1,Financial Services,1358171,773848137,1344
india,2020,1,Others,10027019,4116905196,1345
india,2020,2,Peer-to-peer payments,631031364,2.24E+12,1346
india,2020,2,Recharge & bill payments,448842692,1.72E+11,1347
india,2020,2,Merchant payments,363275861,2.27E+11,1348
india,2020,2,Financial Services,1682062,1751767444,1349
india,2020,2,Others,3779461,1987466180,1350
india,2020,3,Peer-to-peer payments,916790263,3.29E+12,1351
india,2020,3,Merchant payments,672019839,4.05E+11,1352
india,2020,3,Recharge & bill payments,436172619,2.04E+11,1353
india,2020,3,Financial Services,2531978,2673063433,1354
india,2020,3,Others,5541374,2789907564,1355
india,2020,4,Peer-to-peer payments,1249512647,4.47E+12,1356
india,2020,4,Merchant payments,1127490136,6.85E+11,1357
india,2020,4,Recharge & bill payments,479784084,2.28E+11,1358
india,2020,4,Financial Services,2942567,3259168196,1359
india,2020,4,Others,9556404,5323095366,1360
india,2021,1,Merchant payments,1467948823,8.44E+11,1361
india,2021,1,Peer-to-peer payments,1447600942,5.17E+12,1362
india,2021,1,Recharge & bill payments,530118545,2.60E+11,1363
india,2021,1,Financial Services,3075296,3573884779,1364
india,2021,1,Others,8851525,5199901892,1365
india,2021,2,Peer-to-peer payments,1744272888,6.16E+12,1366
india,2021,2,Merchant payments,1499626469,1.00E+12,1367
india,2021,2,Recharge & bill payments,685024821,3.01E+11,1368
india,2021,2,Financial Services,3397384,3651996523,1369
india,2021,2,Others,9061732,5598131365,1370
india,2021,3,Merchant payments,2316924871,1.43E+12,1371
india,2021,3,Peer-to-peer payments,2215575286,7.43E+12,1372
india,2021,3,Recharge & bill payments,714583744,3.49E+11,1373
india,2021,3,Financial Services,3112160,4043342762,1374
india,2021,3,Others,13558464,7146868847,1375
india,2021,4,Merchant payments,3152394530,2.00E+12,1376
india,2021,4,Peer-to-peer payments,2716561423,9.20E+12,1377
india,2021,4,Recharge & bill payments,738096162,4.07E+11,1378
india,2021,4,Financial Services,4141629,5028434834,1379
india,2021,4,Others,14562602,9296993479,1380
india,2022,1,Merchant payments,3748851071,2.27E+12,1381
india,2022,1,Peer-to-peer payments,3074250150,1.05E+13,1382
india,2022,1,Recharge & bill payments,749674246,4.48E+11,1383
india,2022,1,Financial Services,4035100,4921211866,1384
india,2022,1,Others,16393502,8422766458,1385
india,2022,2,Merchant payments,4765203787,2.85E+12,1386
india,2022,2,Peer-to-peer payments,3506141323,1.21E+13,1387
india,2022,2,Recharge & bill payments,845751926,5.23E+11,1388
india,2022,2,Financial Services,3272822,3889787480,1389
india,2022,2,Others,11241480,6711034131,1390
india,2022,3,Merchant payments,5618132071,3.15E+12,1391
india,2022,3,Peer-to-peer payments,3957113406,1.28E+13,1392
india,2022,3,Recharge & bill payments,956164949,6.07E+11,1393
india,2022,3,Financial Services,3959631,4514223164,1394
india,2022,3,Others,10005043,6725900103,1395
india,2022,4,Merchant payments,6565690145,3.67E+12,1396
india,2022,4,Peer-to-peer payments,4459859921,1.46E+13,1397
india,2022,4,Recharge & bill payments,991049281,6.50E+11,1398
india,2022,4,Financial Services,4623387,5360528394,1399
india,2022,4,Others,10013085,7361492607,1400
jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35,1401
jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9,1402
jammu-&-kashmir,2018,1,Financial Services,65683,10269382.62,1403
jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.64,1404
jammu-&-kashmir,2018,1,Others,35755,23651562.72,1405
jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.9,1406
jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961688,1407
jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81,1408
jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.53,1409
jammu-&-kashmir,2018,2,Others,38310,31391931.69,1410
jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022746,1411
jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.3,1412
jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.19,1413
jammu-&-kashmir,2018,3,Financial Services,44464,6397888.355,1414
jammu-&-kashmir,2018,3,Others,36825,26373935,1415
jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745,1416
jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764,1417
jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5,1418
jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152,1419
jammu-&-kashmir,2018,4,Others,49051,36573577.74,1420
jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709532,1421
jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.9,1422
jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.9,1423
jammu-&-kashmir,2019,1,Financial Services,43247,4593545.202,1424
jammu-&-kashmir,2019,1,Others,43688,30649751.66,1425
jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253,1426
jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.9,1427
jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.5,1428
jammu-&-kashmir,2019,2,Financial Services,22663,2652961.354,1429
jammu-&-kashmir,2019,2,Others,32664,26301988.32,1430
jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425218,1431
jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437,1432
jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.1,1433
jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825,1434
jammu-&-kashmir,2019,3,Others,11761,11446090.82,1435
jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955856,1436
jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82,1437
jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.05,1438
jammu-&-kashmir,2019,4,Financial Services,197,213741.2862,1439
jammu-&-kashmir,2019,4,Others,3005,2601419.696,1440
jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582,1441
jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.7,1442
jammu-&-kashmir,2020,1,Merchant payments,135241,131144419,1443
jammu-&-kashmir,2020,1,Financial Services,2350,2116665.118,1444
jammu-&-kashmir,2020,1,Others,7528,5530441.652,1445
jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530,1446
jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.3,1447
jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.8,1448
jammu-&-kashmir,2020,2,Financial Services,9130,10415041.34,1449
jammu-&-kashmir,2020,2,Others,17380,12351591.57,1450
jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119047,1451
jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.5,1452
jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4,1453
jammu-&-kashmir,2020,3,Financial Services,10111,13281733.8,1454
jammu-&-kashmir,2020,3,Others,20200,15128281.34,1455
jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841260,1456
jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.3,1457
jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123,1458
jammu-&-kashmir,2020,4,Financial Services,13578,17966592.7,1459
jammu-&-kashmir,2020,4,Others,84466,44350708.94,1460
jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301,1461
jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.7,1462
jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313,1463
jammu-&-kashmir,2021,1,Financial Services,17276,20848657.86,1464
jammu-&-kashmir,2021,1,Others,98042,47124854.99,1465
jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438178,1466
jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.6,1467
jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370986,1468
jammu-&-kashmir,2021,2,Financial Services,19432,21897796.19,1469
jammu-&-kashmir,2021,2,Others,105673,53580855.46,1470
jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915,1471
jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385,1472
jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849263,1473
jammu-&-kashmir,2021,3,Financial Services,16071,27585395.49,1474
jammu-&-kashmir,2021,3,Others,124274,62209689.34,1475
jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247708,1476
jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170896,1477
jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410,1478
jammu-&-kashmir,2021,4,Financial Services,20269,34425387.52,1479
jammu-&-kashmir,2021,4,Others,160001,86920024.6,1480
jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919929,1481
jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370,1482
jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753686,1483
jammu-&-kashmir,2022,1,Financial Services,20506,28915576.12,1484
jammu-&-kashmir,2022,1,Others,145441,79330065.64,1485
jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640,1486
jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490941,1487
jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580784,1488
jammu-&-kashmir,2022,2,Financial Services,17495,23857762.1,1489
jammu-&-kashmir,2022,2,Others,169864,83549709.69,1490
jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512905,1491
jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124358,1492
jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833024,1493
jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61,1494
jammu-&-kashmir,2022,3,Others,133673,66802218.33,1495
jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119177,1496
jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162450,1497
jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554,1498
jammu-&-kashmir,2022,4,Financial Services,17803,26804683.93,1499
jammu-&-kashmir,2022,4,Others,142706,70096050.9,1500
jharkhand,2018,1,Recharge & bill payments,1095857,132181815.3,1501
jharkhand,2018,1,Peer-to-peer payments,809459,2036315436,1502
jharkhand,2018,1,Financial Services,107755,45483178.1,1503
jharkhand,2018,1,Merchant payments,66299,66465337.51,1504
jharkhand,2018,1,Others,99551,93740623.36,1505
jharkhand,2018,2,Recharge & bill payments,1398777,208894647.8,1506
jharkhand,2018,2,Peer-to-peer payments,1375872,4205862517,1507
jharkhand,2018,2,Financial Services,160637,65554548.25,1508
jharkhand,2018,2,Merchant payments,130339,138889079.2,1509
jharkhand,2018,2,Others,86455,102374867.1,1510
jharkhand,2018,3,Peer-to-peer payments,6003688,8142915751,1511
jharkhand,2018,3,Recharge & bill payments,1539476,256930062.2,1512
jharkhand,2018,3,Merchant payments,287427,155059935,1513
jharkhand,2018,3,Financial Services,216343,38182603.58,1514
jharkhand,2018,3,Others,75687,68483065.68,1515
jharkhand,2018,4,Peer-to-peer payments,3325473,9414019817,1516
jharkhand,2018,4,Recharge & bill payments,1885135,328077093.5,1517
jharkhand,2018,4,Merchant payments,845956,373435992.5,1518
jharkhand,2018,4,Financial Services,136918,36357465.52,1519
jharkhand,2018,4,Others,90561,90026272.84,1520
jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652,1521
jharkhand,2019,1,Recharge & bill payments,2347079,440323945.1,1522
jharkhand,2019,1,Merchant payments,892826,391616776.1,1523
jharkhand,2019,1,Financial Services,105558,47227410.81,1524
jharkhand,2019,1,Others,90140,83358664.95,1525
jharkhand,2019,2,Peer-to-peer payments,5155937,17044444614,1526
jharkhand,2019,2,Recharge & bill payments,2734377,562210324.8,1527
jharkhand,2019,2,Merchant payments,2049311,862186711.5,1528
jharkhand,2019,2,Financial Services,67479,51588987.16,1529
jharkhand,2019,2,Others,121107,102270668.2,1530
jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624,1531
jharkhand,2019,3,Merchant payments,4766457,1494546031,1532
jharkhand,2019,3,Recharge & bill payments,3527625,754845093.6,1533
jharkhand,2019,3,Financial Services,103620,80276391.65,1534
jharkhand,2019,3,Others,114758,86160853.19,1535
jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657,1536
jharkhand,2019,4,Recharge & bill payments,4390094,966539484.6,1537
jharkhand,2019,4,Merchant payments,3359590,1725990596,1538
jharkhand,2019,4,Financial Services,104630,45850806.13,1539
jharkhand,2019,4,Others,93078,49211833.16,1540
jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416,1541
jharkhand,2020,1,Recharge & bill payments,5454093,1358517297,1542
jharkhand,2020,1,Merchant payments,4499942,2298726415,1543
jharkhand,2020,1,Financial Services,46483,31523887.51,1544
jharkhand,2020,1,Others,85345,47420137.75,1545
jharkhand,2020,2,Peer-to-peer payments,8724053,32662370317,1546
jharkhand,2020,2,Recharge & bill payments,7538593,1987320467,1547
