State,District,Year,Quarter,Count,Amount,S.no
haryana,jind district,2021,3,1850342,5031028937,4091
haryana,rohtak district,2021,3,4615616,10168683402,4092
haryana,faridabad district,2021,3,19367342,30608591108,4093
haryana,mahendragarh district,2021,3,3395777,7301706022,4094
haryana,hisar district,2021,3,5215891,12437366867,4095
haryana,karnal district,2021,3,4403307,8835919266,4096
haryana,fatehabad district,2021,3,1376222,3397455787,4097
haryana,palwal district,2021,3,5875612,10372287086,4098
haryana,charkhi dadri district,2021,3,836718,2300260232,4099
haryana,ambala district,2021,3,3571542,6863762736,4100
haryana,rewari district,2021,3,7225396,12146892238,4101
haryana,panchkula district,2021,3,1687993,3102317466,4102
haryana,bhiwani district,2021,3,2813880,7537025745,4103
haryana,sirsa district,2021,3,2082195,5060911913,4104
haryana,mewat district,2021,3,5054460,11174788501,4105
haryana,panipat district,2021,3,6120958,12577188572,4106
haryana,gurugram district,2021,3,47680658,55914389975,4107
haryana,kaithal district,2021,3,1318837,3485425651,4108
haryana,kurukshetra district,2021,3,3292588,6684284264,4109
haryana,jhajjar district,2021,3,3855729,8079713807,4110
haryana,yamunanagar district,2021,4,2005594,4432197772,4111
haryana,sonipat district,2021,4,8588386,18170993285,4112
haryana,jind district,2021,4,2259248,6816681202,4113
haryana,rohtak district,2021,4,5544335,13098837016,4114
haryana,faridabad district,2021,4,23169872,38292223252,4115
haryana,mahendragarh district,2021,4,4181692,9914590330,4116
haryana,hisar district,2021,4,6193863,16081687128,4117
haryana,karnal district,2021,4,5416815,11527031602,4118
haryana,fatehabad district,2021,4,1625730,4609405749,4119
haryana,palwal district,2021,4,7384842,13860018395,4120
haryana,charkhi dadri district,2021,4,1043359,3067273214,4121
haryana,ambala district,2021,4,4375829,8691950949,4122
haryana,rewari district,2021,4,8487387,15492946893,4123
haryana,panchkula district,2021,4,2002888,3658626138,4124
haryana,bhiwani district,2021,4,3472532,10151556218,4125
haryana,sirsa district,2021,4,2446496,6559405967,4126
haryana,mewat district,2021,4,6907605,14906046920,4127
haryana,panipat district,2021,4,7419868,16276012823,4128
haryana,gurugram district,2021,4,56754843,69593103273,4129
haryana,kaithal district,2021,4,1588180,4762264446,4130
haryana,kurukshetra district,2021,4,4001894,8695022744,4131
haryana,jhajjar district,2021,4,4815717,10582723986,4132
haryana,yamunanagar district,2022,1,2253333,4786194824,4133
haryana,sonipat district,2022,1,9614092,19484490398,4134
haryana,jind district,2022,1,2576211,7336008431,4135
haryana,rohtak district,2022,1,6268896,14421297234,4136
haryana,faridabad district,2022,1,25918817,42896865211,4137
haryana,mahendragarh district,2022,1,4634666,10481118324,4138
haryana,hisar district,2022,1,7216543,18068574001,4139
haryana,karnal district,2022,1,6097787,12324299905,4140
haryana,fatehabad district,2022,1,1857156,5055875001,4141
haryana,palwal district,2022,1,8401353,15280812571,4142
haryana,charkhi dadri district,2022,1,1198361,3394984317,4143
haryana,ambala district,2022,1,4660808,8760751717,4144
haryana,rewari district,2022,1,9346086,16678823765,4145
haryana,panchkula district,2022,1,2183923,3869505496,4146
haryana,bhiwani district,2022,1,3961445,10910190978,4147
haryana,sirsa district,2022,1,2831725,7379924150,4148
haryana,mewat district,2022,1,8788025,17806136969,4149
haryana,panipat district,2022,1,9264902,19020193909,4150
haryana,gurugram district,2022,1,63282822,77508209557,4151
haryana,kaithal district,2022,1,1752259,4991707456,4152
haryana,kurukshetra district,2022,1,4494806,9312857727,4153
haryana,jhajjar district,2022,1,5384593,11535220710,4154
haryana,yamunanagar district,2022,2,2726028,5530827750,4155
haryana,sonipat district,2022,2,11943138,22987659570,4156
haryana,jind district,2022,2,3043047,8415027258,4157
haryana,rohtak district,2022,2,7714114,16685032555,4158
haryana,faridabad district,2022,2,30409719,48406473821,4159
haryana,mahendragarh district,2022,2,5525636,11861770615,4160
haryana,hisar district,2022,2,8798889,20864338832,4161
haryana,karnal district,2022,2,7462000,14355989092,4162
haryana,fatehabad district,2022,2,2150031,5634767483,4163
haryana,palwal district,2022,2,9782307,17323076798,4164
haryana,charkhi dadri district,2022,2,1432206,3932766337,4165
haryana,ambala district,2022,2,6192518,10618896839,4166
haryana,rewari district,2022,2,11224593,19046645608,4167
haryana,panchkula district,2022,2,2677014,4456867627,4168
haryana,bhiwani district,2022,2,4742369,12775972576,4169
haryana,sirsa district,2022,2,3313264,8249933482,4170
haryana,mewat district,2022,2,10609222,20575618596,4171
haryana,panipat district,2022,2,10820296,21066063901,4172
haryana,gurugram district,2022,2,79880852,92145454120,4173
haryana,kaithal district,2022,2,2058838,5739157317,4174
haryana,kurukshetra district,2022,2,5673323,11097243349,4175
haryana,jhajjar district,2022,2,6520558,13464451725,4176
haryana,yamunanagar district,2022,3,3301355,6133608086,4177
haryana,sonipat district,2022,3,16738938,29152136082,4178
haryana,jind district,2022,3,3980057,9507339928,4179
haryana,rohtak district,2022,3,9939686,18965127888,4180
haryana,faridabad district,2022,3,31002825,46163415393,4181
haryana,mahendragarh district,2022,3,6121120,12093049366,4182
haryana,hisar district,2022,3,15314209,30005386061,4183
haryana,karnal district,2022,3,9139842,16912349322,4184
haryana,fatehabad district,2022,3,2655690,6105812009,4185
haryana,palwal district,2022,3,11032395,17956834812,4186
haryana,charkhi dadri district,2022,3,1905318,4437299974,4187
haryana,ambala district,2022,3,6086047,10116706967,4188
haryana,rewari district,2022,3,12015067,19436985213,4189
haryana,panchkula district,2022,3,3163399,5091947798,4190
haryana,bhiwani district,2022,3,5766666,13530980795,4191
haryana,sirsa district,2022,3,3534343,8047893250,4192
haryana,mewat district,2022,3,10832560,19134475751,4193
haryana,panipat district,2022,3,13837300,24633921101,4194
haryana,gurugram district,2022,3,87103856,99360193857,4195
haryana,kaithal district,2022,3,2421074,6088867214,4196
haryana,kurukshetra district,2022,3,5217298,10020415182,4197
haryana,jhajjar district,2022,3,8252765,15159748528,4198
haryana,yamunanagar district,2022,4,3466371,6908891031,4199
haryana,sonipat district,2022,4,17683407,32605509131,4200
haryana,jind district,2022,4,4569840,11512394906,4201
haryana,rohtak district,2022,4,14350357,27248544247,4202
haryana,faridabad district,2022,4,33161524,49923713557,4203
haryana,mahendragarh district,2022,4,6486647,13766606940,4204
haryana,hisar district,2022,4,16862076,34368965297,4205
haryana,karnal district,2022,4,12214724,23383107604,4206
haryana,fatehabad district,2022,4,4022738,8995759822,4207
haryana,palwal district,2022,4,13114018,21856737362,4208
haryana,charkhi dadri district,2022,4,2645352,6130087693,4209
haryana,ambala district,2022,4,7963628,13826073864,4210
haryana,rewari district,2022,4,13324092,22585777500,4211
haryana,panchkula district,2022,4,3484454,5413495939,4212
haryana,bhiwani district,2022,4,6808665,16552856641,4213
haryana,sirsa district,2022,4,3999862,9396522426,4214
haryana,mewat district,2022,4,11181774,20507941018,4215
haryana,panipat district,2022,4,12217738,23682687584,4216
haryana,gurugram district,2022,4,92493335,1.07E+11,4217
haryana,kaithal district,2022,4,2779368,7328533737,4218
haryana,kurukshetra district,2022,4,5165029,10664712701,4219
haryana,jhajjar district,2022,4,8653366,16785189539,4220
himachal-pradesh,solan district,2018,1,118881,146873607.4,4221
himachal-pradesh,sirmaur district,2018,1,37721,43579534.4,4222
himachal-pradesh,shimla district,2018,1,54161,84375526.98,4223
himachal-pradesh,bilaspur district,2018,1,21880,20215586.71,4224
himachal-pradesh,hamirpur district,2018,1,32709,37506250.25,4225
himachal-pradesh,una district,2018,1,39070,48375221.96,4226
himachal-pradesh,kangra district,2018,1,62061,83269925.39,4227
himachal-pradesh,kullu district,2018,1,23978,36599342.9,4228
himachal-pradesh,mandi district,2018,1,44169,50308276.31,4229
himachal-pradesh,lahul and spiti district,2018,1,335,441404.9148,4230
himachal-pradesh,chamba district,2018,1,41138,69091183.95,4231
himachal-pradesh,kinnaur district,2018,1,5815,8101945.186,4232
himachal-pradesh,solan district,2018,2,166516,254576422.9,4233
himachal-pradesh,sirmaur district,2018,2,53040,77059907.62,4234
himachal-pradesh,shimla district,2018,2,82195,162202102.6,4235
himachal-pradesh,bilaspur district,2018,2,30705,41392933.96,4236
himachal-pradesh,hamirpur district,2018,2,41507,63207300.3,4237
himachal-pradesh,una district,2018,2,51637,81025669.33,4238
himachal-pradesh,kangra district,2018,2,97426,172859755.3,4239
himachal-pradesh,kullu district,2018,2,39948,96624850.44,4240
himachal-pradesh,mandi district,2018,2,58415,85994890.16,4241
himachal-pradesh,lahul and spiti district,2018,2,774,1438357.792,4242
himachal-pradesh,chamba district,2018,2,55922,125825520.9,4243
himachal-pradesh,kinnaur district,2018,2,9610,20961589.98,4244
himachal-pradesh,solan district,2018,3,229164,373018057.4,4245
himachal-pradesh,sirmaur district,2018,3,78762,124334577,4246
himachal-pradesh,shimla district,2018,3,109765,261701779.4,4247
himachal-pradesh,bilaspur district,2018,3,37993,56133326.97,4248
himachal-pradesh,hamirpur district,2018,3,58022,90529572.12,4249
himachal-pradesh,una district,2018,3,73766,150521417.3,4250
himachal-pradesh,kangra district,2018,3,123560,243834956.6,4251
himachal-pradesh,kullu district,2018,3,40813,95127772.88,4252
himachal-pradesh,mandi district,2018,3,74604,128941896.3,4253
himachal-pradesh,lahul and spiti district,2018,3,972,2922830.176,4254
himachal-pradesh,chamba district,2018,3,44858,190977335.5,4255
himachal-pradesh,kinnaur district,2018,3,14475,35997911.21,4256
himachal-pradesh,solan district,2018,4,347191,577618789.1,4257
himachal-pradesh,sirmaur district,2018,4,122707,199344353.8,4258
himachal-pradesh,shimla district,2018,4,156832,396860638,4259
himachal-pradesh,bilaspur district,2018,4,51395,92955686.24,4260
himachal-pradesh,hamirpur district,2018,4,76300,146948802.4,4261
himachal-pradesh,una district,2018,4,110312,222928340.7,4262
himachal-pradesh,kangra district,2018,4,187764,414603050,4263
himachal-pradesh,kullu district,2018,4,64285,157752014.9,4264
himachal-pradesh,mandi district,2018,4,109661,203827486,4265
himachal-pradesh,lahul and spiti district,2018,4,1015,2322169.334,4266
himachal-pradesh,chamba district,2018,4,63298,160650917,4267
himachal-pradesh,kinnaur district,2018,4,17123,45486720.66,4268
himachal-pradesh,solan district,2019,1,626201,733453989.2,4269
himachal-pradesh,sirmaur district,2019,1,174812,238804557.8,4270
himachal-pradesh,shimla district,2019,1,363648,708861957.2,4271
himachal-pradesh,bilaspur district,2019,1,73141,109483745.7,4272
himachal-pradesh,hamirpur district,2019,1,126323,189186708.1,4273
himachal-pradesh,una district,2019,1,151550,232335414.5,4274
himachal-pradesh,kangra district,2019,1,266655,478900506.5,4275
himachal-pradesh,kullu district,2019,1,92009,187262819,4276
himachal-pradesh,mandi district,2019,1,167637,287549707.5,4277
himachal-pradesh,lahul and spiti district,2019,1,897,2325335.641,4278
himachal-pradesh,chamba district,2019,1,104811,170503559.1,4279
himachal-pradesh,kinnaur district,2019,1,21034,42813142.64,4280
himachal-pradesh,solan district,2019,2,481957,783011937.9,4281
himachal-pradesh,sirmaur district,2019,2,127208,220885810,4282
himachal-pradesh,shimla district,2019,2,807095,1698682743,4283
himachal-pradesh,bilaspur district,2019,2,68748,128917341.5,4284
himachal-pradesh,hamirpur district,2019,2,150149,270178390.2,4285
himachal-pradesh,una district,2019,2,105685,189321647.9,4286
himachal-pradesh,kangra district,2019,2,295433,591536935,4287
himachal-pradesh,kullu district,2019,2,129068,331174039.4,4288
himachal-pradesh,mandi district,2019,2,245467,464902888.8,4289
himachal-pradesh,lahul and spiti district,2019,2,1324,3494809.084,4290
himachal-pradesh,chamba district,2019,2,62922,128008869,4291
himachal-pradesh,kinnaur district,2019,2,27250,65768561.74,4292
himachal-pradesh,solan district,2019,3,563580,919355818.1,4293
himachal-pradesh,sirmaur district,2019,3,154972,258531496.7,4294
himachal-pradesh,shimla district,2019,3,695970,1981429214,4295
himachal-pradesh,bilaspur district,2019,3,88416,142694743.7,4296
himachal-pradesh,hamirpur district,2019,3,187716,301844559.3,4297
himachal-pradesh,una district,2019,3,134630,227364592.3,4298
himachal-pradesh,kangra district,2019,3,373339,645470163.1,4299
himachal-pradesh,kullu district,2019,3,146216,316994313.6,4300
himachal-pradesh,mandi district,2019,3,262386,545822136.9,4301
himachal-pradesh,lahul and spiti district,2019,3,3227,6393534.648,4302
himachal-pradesh,chamba district,2019,3,87489,151224161.3,4303
himachal-pradesh,kinnaur district,2019,3,37239,74894047.7,4304
himachal-pradesh,solan district,2019,4,693523,1168760137,4305
himachal-pradesh,sirmaur district,2019,4,190673,324766028.3,4306
himachal-pradesh,shimla district,2019,4,900252,2553513821,4307
himachal-pradesh,bilaspur district,2019,4,114888,204391757.7,4308
himachal-pradesh,hamirpur district,2019,4,258323,429776009.8,4309
himachal-pradesh,una district,2019,4,173510,293924768.3,4310
himachal-pradesh,kangra district,2019,4,492277,877780658.3,4311
himachal-pradesh,kullu district,2019,4,204518,442222672.1,4312
himachal-pradesh,mandi district,2019,4,332554,678830304,4313
himachal-pradesh,lahul and spiti district,2019,4,4141,8457290.813,4314
himachal-pradesh,chamba district,2019,4,111755,196209094.1,4315
himachal-pradesh,kinnaur district,2019,4,40232,92530995.16,4316
himachal-pradesh,solan district,2020,1,821088,1293083622,4317
himachal-pradesh,sirmaur district,2020,1,240485,386990850,4318
himachal-pradesh,shimla district,2020,1,1115491,2725598845,4319
himachal-pradesh,bilaspur district,2020,1,144278,226926312,4320
himachal-pradesh,hamirpur district,2020,1,247878,312050564.8,4321
himachal-pradesh,una district,2020,1,208785,305641992.4,4322
himachal-pradesh,kangra district,2020,1,569437,836283217.4,4323
himachal-pradesh,kullu district,2020,1,245803,451467537.6,4324
himachal-pradesh,mandi district,2020,1,357222,582031760.1,4325
himachal-pradesh,lahul and spiti district,2020,1,6942,9701822.891,4326
himachal-pradesh,chamba district,2020,1,139862,213171894.8,4327
himachal-pradesh,kinnaur district,2020,1,47209,76518331.99,4328
himachal-pradesh,solan district,2020,2,808170,1165900725,4329
himachal-pradesh,sirmaur district,2020,2,281385,405760136.8,4330
himachal-pradesh,shimla district,2020,2,1090361,2702081598,4331
himachal-pradesh,bilaspur district,2020,2,191375,284432330,4332
himachal-pradesh,hamirpur district,2020,2,283099,412476792.9,4333
himachal-pradesh,una district,2020,2,271636,407244006,4334
himachal-pradesh,kangra district,2020,2,800587,1148113745,4335
himachal-pradesh,kullu district,2020,2,211730,311597474.9,4336
himachal-pradesh,mandi district,2020,2,476844,764632316.6,4337
himachal-pradesh,lahul and spiti district,2020,2,15943,25815249.01,4338
himachal-pradesh,chamba district,2020,2,195242,282218981.8,4339
himachal-pradesh,kinnaur district,2020,2,69358,126631406.1,4340
himachal-pradesh,solan district,2020,3,1025251,1684944863,4341
himachal-pradesh,sirmaur district,2020,3,327646,558556837.7,4342
himachal-pradesh,shimla district,2020,3,1285819,3273522194,4343
