State,District,Year,Quarter,RegisteredUser,Appopens,S.no
karnataka,tumakuru district,2020,4,682441,27104012,6443
karnataka,yadgir district,2020,4,174982,6596547,6444
karnataka,bengaluru urban district,2020,4,9286243,456667561,6445
karnataka,chikkaballapura district,2020,4,345355,15886888,6446
karnataka,davanagere district,2020,4,471813,16184025,6447
karnataka,bagalkote district,2020,4,415594,14221516,6448
karnataka,vijayapura district,2020,4,504403,17980063,6449
karnataka,koppal district,2020,4,266212,10887251,6450
karnataka,bidar district,2020,4,381843,17145651,6451
karnataka,bengaluru rural district,2020,4,593872,30396643,6452
karnataka,raichur district,2020,4,393385,16304518,6453
karnataka,chamarajanagara district,2020,4,161907,5235691,6454
karnataka,dakshina kannada district,2020,4,690826,16059638,6455
karnataka,hassan district,2020,4,453802,14765001,6456
karnataka,dharwad district,2020,4,663973,24402584,6457
karnataka,shivamogga district,2020,4,455648,13529152,6458
karnataka,udupi district,2020,4,352464,8435951,6459
karnataka,gadag district,2020,4,207278,7442197,6460
karnataka,mysuru district,2021,1,1094627,42998885,6461
karnataka,chitradurga district,2021,1,359774,13146825,6462
karnataka,kalaburagi district,2021,1,602937,24147877,6463
karnataka,ramanagara district,2021,1,389219,18160635,6464
karnataka,mandya district,2021,1,458538,17976756,6465
karnataka,kodagu district,2021,1,153053,4337845,6466
karnataka,chikkamagaluru district,2021,1,289630,8631829,6467
karnataka,haveri district,2021,1,293899,8803231,6468
karnataka,ballari district,2021,1,705364,32592485,6469
karnataka,belagavi district,2021,1,1132987,34752351,6470
karnataka,kolar district,2021,1,534157,25549286,6471
karnataka,uttara kannada district,2021,1,343355,9070620,6472
karnataka,tumakuru district,2021,1,736609,30118851,6473
karnataka,yadgir district,2021,1,189271,7214734,6474
karnataka,bengaluru urban district,2021,1,9955387,554419656,6475
karnataka,chikkaballapura district,2021,1,372241,17087913,6476
karnataka,davanagere district,2021,1,508179,17621765,6477
karnataka,bagalkote district,2021,1,447765,15053079,6478
karnataka,vijayapura district,2021,1,543181,19138250,6479
karnataka,koppal district,2021,1,287597,11497598,6480
karnataka,bidar district,2021,1,411728,19569082,6481
karnataka,bengaluru rural district,2021,1,639890,34184669,6482
karnataka,raichur district,2021,1,424252,17480505,6483
karnataka,chamarajanagara district,2021,1,174952,5520986,6484
karnataka,dakshina kannada district,2021,1,746964,18655914,6485
karnataka,hassan district,2021,1,490609,16390159,6486
karnataka,dharwad district,2021,1,714056,28863170,6487
karnataka,shivamogga district,2021,1,491220,14935102,6488
karnataka,udupi district,2021,1,380553,9126747,6489
karnataka,gadag district,2021,1,223838,7870580,6490
karnataka,mysuru district,2021,2,1168608,36371793,6491
karnataka,chitradurga district,2021,2,386380,29255441,6492
karnataka,kalaburagi district,2021,2,645639,42069112,6493
karnataka,ramanagara district,2021,2,416739,23827957,6494
karnataka,mandya district,2021,2,491102,25908721,6495
karnataka,kodagu district,2021,2,163742,8488815,6496
karnataka,chikkamagaluru district,2021,2,311052,17822948,6497
karnataka,haveri district,2021,2,315491,16739886,6498
karnataka,ballari district,2021,2,755860,41859992,6499
karnataka,belagavi district,2021,2,1213293,44624929,6500
karnataka,kolar district,2021,2,571929,30373692,6501
karnataka,uttara kannada district,2021,2,367399,16680175,6502
karnataka,tumakuru district,2021,2,790148,50740889,6503
karnataka,yadgir district,2021,2,203336,16112341,6504
karnataka,bengaluru urban district,2021,2,10604609,300938617,6505
karnataka,chikkaballapura district,2021,2,399185,25947736,6506
karnataka,davanagere district,2021,2,543821,25570785,6507
karnataka,bagalkote district,2021,2,479927,22075518,6508
karnataka,vijayapura district,2021,2,582278,34636839,6509
karnataka,koppal district,2021,2,308936,21252031,6510
karnataka,bidar district,2021,2,441065,31639098,6511
karnataka,bengaluru rural district,2021,2,684759,26632282,6512
karnataka,raichur district,2021,2,455771,29994576,6513
karnataka,chamarajanagara district,2021,2,187469,12338325,6514
karnataka,dakshina kannada district,2021,2,798331,15802873,6515
karnataka,hassan district,2021,2,526240,28769195,6516
karnataka,dharwad district,2021,2,763441,25161458,6517
karnataka,shivamogga district,2021,2,526831,23646109,6518
karnataka,udupi district,2021,2,407264,11064393,6519
karnataka,gadag district,2021,2,240378,14743188,6520
karnataka,mysuru district,2021,3,1250860,48272120,6521
karnataka,chitradurga district,2021,3,417163,36001947,6522
karnataka,kalaburagi district,2021,3,694567,50256674,6523
karnataka,ramanagara district,2021,3,448065,29062035,6524
karnataka,mandya district,2021,3,528361,29967986,6525
karnataka,kodagu district,2021,3,175878,11030231,6526
karnataka,chikkamagaluru district,2021,3,335416,23262222,6527
karnataka,haveri district,2021,3,340458,21691814,6528
karnataka,ballari district,2021,3,814170,54246591,6529
karnataka,belagavi district,2021,3,1304051,58354498,6530
karnataka,kolar district,2021,3,615004,37214686,6531
karnataka,uttara kannada district,2021,3,395160,21489269,6532
karnataka,tumakuru district,2021,3,850678,59870049,6533
karnataka,yadgir district,2021,3,220170,19673784,6534
karnataka,bengaluru urban district,2021,3,11321012,423965215,6535
karnataka,chikkaballapura district,2021,3,429845,31188426,6536
karnataka,davanagere district,2021,3,584571,32345530,6537
karnataka,bagalkote district,2021,3,517079,28300711,6538
karnataka,vijayapura district,2021,3,627795,43855268,6539
karnataka,koppal district,2021,3,333722,27282817,6540
karnataka,bidar district,2021,3,475158,37639565,6541
karnataka,bengaluru rural district,2021,3,735551,35599266,6542
karnataka,raichur district,2021,3,492375,38619508,6543
karnataka,chamarajanagara district,2021,3,202168,15829867,6544
karnataka,dakshina kannada district,2021,3,855634,21412918,6545
karnataka,hassan district,2021,3,566904,34788129,6546
karnataka,dharwad district,2021,3,818797,34415050,6547
karnataka,shivamogga district,2021,3,566838,29165333,6548
karnataka,udupi district,2021,3,437345,12928299,6549
karnataka,gadag district,2021,3,259426,19051279,6550
karnataka,mysuru district,2021,4,1332579,84514082,6551
karnataka,chitradurga district,2021,4,447221,30870741,6552
karnataka,kalaburagi district,2021,4,743146,50879550,6553
karnataka,ramanagara district,2021,4,478668,38380184,6554
karnataka,mandya district,2021,4,564725,40149943,6555
karnataka,kodagu district,2021,4,187714,9753349,6556
karnataka,chikkamagaluru district,2021,4,358975,20950700,6557
karnataka,haveri district,2021,4,365257,21102930,6558
karnataka,ballari district,2021,4,871581,62467773,6559
karnataka,belagavi district,2021,4,1393290,78020362,6560
karnataka,kolar district,2021,4,657607,52731050,6561
karnataka,uttara kannada district,2021,4,422171,19025373,6562
karnataka,tumakuru district,2021,4,909976,63705876,6563
karnataka,yadgir district,2021,4,236490,16328222,6564
karnataka,bengaluru urban district,2021,4,12038775,818047839,6565
karnataka,chikkaballapura district,2021,4,459988,36037978,6566
karnataka,davanagere district,2021,4,624570,39536906,6567
karnataka,bagalkote district,2021,4,554099,33560109,6568
karnataka,vijayapura district,2021,4,672340,39909595,6569
karnataka,koppal district,2021,4,357841,27558588,6570
karnataka,bidar district,2021,4,508686,40940770,6571
karnataka,bengaluru rural district,2021,4,785717,67129022,6572
karnataka,raichur district,2021,4,528246,36140668,6573
karnataka,chamarajanagara district,2021,4,216215,13328889,6574
karnataka,dakshina kannada district,2021,4,912133,36536741,6575
karnataka,hassan district,2021,4,606707,41053977,6576
karnataka,dharwad district,2021,4,873847,53145629,6577
karnataka,shivamogga district,2021,4,606024,34524043,6578
karnataka,udupi district,2021,4,466878,18132024,6579
karnataka,gadag district,2021,4,278180,17095600,6580
karnataka,mysuru district,2022,1,1410095,60212662,6581
karnataka,chitradurga district,2022,1,476042,75601255,6582
karnataka,kalaburagi district,2022,1,788989,93474452,6583
karnataka,ramanagara district,2022,1,507965,39888160,6584
karnataka,mandya district,2022,1,599734,50077987,6585
karnataka,kodagu district,2022,1,198895,24301885,6586
karnataka,chikkamagaluru district,2022,1,381212,50668007,6587
karnataka,haveri district,2022,1,388930,37608581,6588
karnataka,ballari district,2022,1,926458,72863480,6589
karnataka,belagavi district,2022,1,1477767,113297735,6590
karnataka,kolar district,2022,1,697883,46713217,6591
karnataka,uttara kannada district,2022,1,448070,40902658,6592
karnataka,tumakuru district,2022,1,966743,108955851,6593
karnataka,yadgir district,2022,1,252073,39910614,6594
karnataka,bengaluru urban district,2022,1,12707664,143835471,6595
karnataka,chikkaballapura district,2022,1,488750,44271673,6596
karnataka,davanagere district,2022,1,662751,51647249,6597
karnataka,bagalkote district,2022,1,589114,54473279,6598
karnataka,vijayapura district,2022,1,714643,87459432,6599
karnataka,koppal district,2022,1,381091,53448713,6600
karnataka,bidar district,2022,1,540642,60658637,6601
karnataka,bengaluru rural district,2022,1,833284,27030248,6602
karnataka,raichur district,2022,1,562507,72023729,6603
karnataka,chamarajanagara district,2022,1,229823,31024564,6604
karnataka,dakshina kannada district,2022,1,965225,24685281,6605
karnataka,hassan district,2022,1,644154,71061495,6606
karnataka,dharwad district,2022,1,925787,35977756,6607
karnataka,shivamogga district,2022,1,643097,59603281,6608
karnataka,udupi district,2022,1,494914,19689319,6609
karnataka,gadag district,2022,1,296047,35687374,6610
karnataka,mysuru district,2022,2,1482427,72127262,6611
karnataka,chitradurga district,2022,2,502600,96368927,6612
karnataka,kalaburagi district,2022,2,831684,108949662,6613
karnataka,ramanagara district,2022,2,535182,51578618,6614
karnataka,mandya district,2022,2,632244,62828162,6615
karnataka,kodagu district,2022,2,209364,29788249,6616
karnataka,chikkamagaluru district,2022,2,401827,63884162,6617
karnataka,haveri district,2022,2,410677,48041831,6618
karnataka,ballari district,2022,2,977999,88538682,6619
karnataka,belagavi district,2022,2,1556041,133664651,6620
karnataka,kolar district,2022,2,735683,54100392,6621
karnataka,uttara kannada district,2022,2,472053,48879458,6622
karnataka,tumakuru district,2022,2,1018947,136619621,6623
karnataka,yadgir district,2022,2,266445,51753560,6624
karnataka,bengaluru urban district,2022,2,13342916,130050013,6625
karnataka,chikkaballapura district,2022,2,515355,51313083,6626
karnataka,davanagere district,2022,2,698130,64853726,6627
karnataka,bagalkote district,2022,2,621654,62852153,6628
karnataka,vijayapura district,2022,2,753598,103460934,6629
karnataka,koppal district,2022,2,402659,69882234,6630
karnataka,bidar district,2022,2,570697,71050814,6631
karnataka,bengaluru rural district,2022,2,877678,29163677,6632
karnataka,raichur district,2022,2,594248,86117589,6633
karnataka,chamarajanagara district,2022,2,242198,41236327,6634
karnataka,dakshina kannada district,2022,2,1014820,29291316,6635
karnataka,hassan district,2022,2,678916,92008285,6636
karnataka,dharwad district,2022,2,974500,40983508,6637
karnataka,shivamogga district,2022,2,677386,77584028,6638
karnataka,udupi district,2022,2,521045,24607963,6639
karnataka,gadag district,2022,2,312474,43780950,6640
karnataka,mysuru district,2022,3,1556384,72319040,6641
karnataka,chitradurga district,2022,3,528557,107271050,6642
karnataka,kalaburagi district,2022,3,874282,110059604,6643
karnataka,ramanagara district,2022,3,563154,53626831,6644
karnataka,mandya district,2022,3,665227,71746022,6645
karnataka,kodagu district,2022,3,219407,30433150,6646
karnataka,chikkamagaluru district,2022,3,421862,67297573,6647
karnataka,haveri district,2022,3,432627,49838706,6648
karnataka,ballari district,2022,3,1030428,90880443,6649
karnataka,belagavi district,2022,3,1635855,140101425,6650
karnataka,kolar district,2022,3,774245,56113522,6651
karnataka,uttara kannada district,2022,3,496232,49924522,6652
karnataka,tumakuru district,2022,3,1070793,150906339,6653
karnataka,yadgir district,2022,3,280412,58514122,6654
karnataka,bengaluru urban district,2022,3,13997602,121199714,6655
karnataka,chikkaballapura district,2022,3,542150,55200382,6656
karnataka,davanagere district,2022,3,734360,65060403,6657
karnataka,bagalkote district,2022,3,654927,66299341,6658
karnataka,vijayapura district,2022,3,792750,109909660,6659
karnataka,koppal district,2022,3,424581,74449956,6660
karnataka,bidar district,2022,3,600650,71847800,6661
karnataka,bengaluru rural district,2022,3,924127,28699442,6662
karnataka,raichur district,2022,3,626205,91804424,6663
karnataka,chamarajanagara district,2022,3,254664,45621827,6664
karnataka,dakshina kannada district,2022,3,1065741,29745949,6665
karnataka,hassan district,2022,3,713468,91147841,6666
karnataka,dharwad district,2022,3,1024771,43016397,6667
karnataka,shivamogga district,2022,3,711717,75645732,6668
karnataka,udupi district,2022,3,547661,23631824,6669
karnataka,gadag district,2022,3,329155,45703393,6670
karnataka,mysuru district,2022,4,1627802,150994790,6671
karnataka,chitradurga district,2022,4,552065,55215237,6672
karnataka,kalaburagi district,2022,4,913258,75680531,6673
karnataka,ramanagara district,2022,4,589205,67109026,6674
karnataka,mandya district,2022,4,695736,76092900,6675
karnataka,kodagu district,2022,4,227995,18581380,6676
karnataka,chikkamagaluru district,2022,4,439498,42015819,6677
karnataka,haveri district,2022,4,452477,41544154,6678
karnataka,ballari district,2022,4,1079558,87804157,6679
karnataka,belagavi district,2022,4,1709145,137476151,6680
karnataka,kolar district,2022,4,810354,78457036,6681
karnataka,uttara kannada district,2022,4,517643,33670229,6682
karnataka,tumakuru district,2022,4,1118547,108007687,6683
karnataka,yadgir district,2022,4,292816,26668954,6684
karnataka,bengaluru urban district,2022,4,14654455,1137875291,6685
karnataka,chikkaballapura district,2022,4,567348,55214879,6686
karnataka,davanagere district,2022,4,768021,68709360,6687
karnataka,bagalkote district,2022,4,685069,56926164,6688
karnataka,vijayapura district,2022,4,828346,60288985,6689
karnataka,koppal district,2022,4,443983,43123975,6690
karnataka,bidar district,2022,4,628455,60958252,6691
karnataka,bengaluru rural district,2022,4,968384,101125704,6692
karnataka,raichur district,2022,4,655421,52764596,6693
karnataka,chamarajanagara district,2022,4,265884,27819993,6694
karnataka,dakshina kannada district,2022,4,1112661,62061010,6695
karnataka,hassan district,2022,4,744993,79244191,6696
karnataka,dharwad district,2022,4,1073312,78733050,6697
karnataka,shivamogga district,2022,4,743138,66146848,6698
karnataka,udupi district,2022,4,571724,32590884,6699
karnataka,gadag district,2022,4,344405,28743778,6700
kerala,thiruvananthapuram district,2018,1,81846,0,6701
kerala,kasaragod district,2018,1,20008,0,6702
kerala,malappuram district,2018,1,86063,0,6703
kerala,pathanamthitta district,2018,1,18890,0,6704
kerala,wayanad district,2018,1,16239,0,6705
kerala,alappuzha district,2018,1,39275,0,6706
kerala,kozhikode district,2018,1,83422,0,6707
kerala,kollam district,2018,1,41946,0,6708
kerala,thrissur district,2018,1,67247,0,6709
kerala,palakkad district,2018,1,51507,0,6710
kerala,kannur district,2018,1,54093,0,6711
kerala,kottayam district,2018,1,43142,0,6712
kerala,ernakulam district,2018,1,159188,0,6713
kerala,idukki district,2018,1,21318,0,6714
kerala,thiruvananthapuram district,2018,2,115732,0,6715
